domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
armymedicine.health.mil,2236,11181,3354,5.0004472271914135,7.500894454382826,3354
auth-int.cdc.gov,2236,2236,1118,1.0,0.0,2236
author.cms.asd.census.gov,2236,10063,2236,4.5004472271914135,232.02817531305902,2236
awg.army.mil,2236,2236,1118,1.0,0.0,2236
aws-test1.healthcare.gov,2236,2236,2236,1.0,0.0,2236
babelmesh.nlm.nih.gov,2236,5591,2236,2.500447227191413,152.51833631484794,2236
bath.va.gov,2236,4473,2236,2.000447227191413,22.002683363148478,3354
beaufort.marines.mil,2236,5591,3354,2.500447227191413,0.0,2236
bm.usconsulate.gov,2236,2236,2236,1.0,0.0,2236
bronx.va.gov,2236,12299,4473,5.5004472271914135,1.5,3354
bush41library.tamu.edu,2236,7827,2236,3.500447227191413,109.0134168157424,2236
businessdefense.gov,2236,14536,2236,6.500894454382826,114.0138640429338,2236
canandaigua.va.gov,2236,11181,3354,5.0004472271914135,73.00894454382826,2236
cannon.af.mil,2236,5591,2236,2.500447227191413,197.5241502683363,2236
carville.jobcorps.gov,2236,6709,1118,3.000447227191413,157.51923076923077,2236
catalog.ninds.nih.gov,2236,4473,2236,2.000447227191413,44.005366726296955,2236
cccbdb.nist.gov,2236,2236,2236,1.0,0.0,2236
cdaweb.gsfc.nasa.gov,2236,11181,1118,5.0004472271914135,350.04248658318426,2236
cdaweb.sci.gsfc.nasa.gov,2236,5591,2236,2.500447227191413,164.5201252236136,2236
cds.ahrq.gov,2236,4473,2236,2.000447227191413,48.50581395348837,2236
cdxnodengn.epa.gov,2236,2236,1118,1.0,0.0,2236
centralwesternmass.va.gov,2236,4473,2236,2.000447227191413,59.50715563506261,2236
charleston.jobcorps.gov,2236,3354,1118,1.5,5.0004472271914135,2236
choir.research.va.gov,2236,14536,2236,6.500894454382826,51.506261180679786,3354
cida-test.er.usgs.gov,2236,2236,1118,1.0,0.0,2236
climatesciences.jpl.nasa.gov,2236,3354,2236,1.5,817.0992844364937,2236
clinton.presidentiallibraries.us,2236,21245,1118,9.501341681574239,1241.6507155635063,2236
clintonwhitehouse2.archives.gov,2236,16772,2236,7.500894454382826,175.52146690518782,2236
cms.fta.dot.gov,2236,2236,2236,1.0,0.0,2236
cpfp.cancer.gov,2236,23481,2236,10.501341681574239,259.5313059033989,1118
createdequal.neh.gov,2236,2236,2236,1.0,0.0,2236
creech.af.mil,2236,2236,2236,1.0,0.0,2236
crg.amedd.army.mil,2236,2236,2236,1.0,67.50805008944543,1118
crimevictims.gov,2236,2236,2236,1.0,4.5004472271914135,2236
ctip.defense.gov,2236,3354,2236,1.5,15.001788908765652,2236
dc.ng.mil,2236,3354,2236,1.5,231.52817531305902,2236
dds.mil,2236,2236,2236,1.0,0.0,2236
descanso.jpl.nasa.gov,2236,2236,2236,1.0,0.0,2236
dev.ncbi.nlm.nih.gov,2236,6709,2236,3.000447227191413,3.500447227191413,2236
discover.nci.nih.gov,2236,2236,2236,1.0,0.0,2236
dnfsb.gov,2236,6709,2236,3.000447227191413,14.001788908765652,2236
dodiac.dtic.mil,2236,3354,2236,1.5,79.00939177101968,2236
doj.usajobs.gov,2236,2236,1118,1.0,316.03846153846155,0
e-enterprise.gov,2236,3354,1118,1.5,684.0831842576029,2236
eagnmncom1179.usps.com,2236,4473,2236,2.000447227191413,13.001788908765652,2236
eagnmncom117c.usps.com,2236,4473,2236,2.000447227191413,20.502683363148478,2236
eagnmncom120f.usps.com,2236,2236,2236,1.0,0.0,2236
eagnmncom1c45.usps.com,2236,2236,2236,1.0,0.0,2236
eagnmnmepd4a.usps.gov,2236,2236,2236,1.0,0.0,2236
eaop.nmfs.noaa.gov,2236,19008,1118,8.500894454382827,1228.6489266547405,2236
ecco.jpl.nasa.gov,2236,2236,2236,1.0,0.0,2236
ecostress.jpl.nasa.gov,2236,4473,1118,2.000447227191413,748.0907871198569,2236
education.blogs.archives.gov,2236,3354,2236,1.5,387.0469588550984,2236
enroll.recruiting.cbp.gov,2236,33544,16772,15.001788908765652,0.0,8945
envirotoxinfo.nlm.nih.gov,2236,5591,3354,2.500447227191413,32.00402504472272,2236
eresources.nlm.nih.gov,2236,3354,1118,1.5,241.02906976744185,1118
es-intpx-www.usps.com,2236,5591,2236,2.500447227191413,59.00715563506261,2236
es-sitpx-about.usps.com,2236,17890,2236,8.000894454382827,357.0433810375671,2236
es.imp.medicare.gov,2236,25717,2236,11.501341681574239,577.0702146690519,2236
eweb1.sba.gov,2236,2236,2236,1.0,0.0,2236
explore.data.gov,2236,13418,2236,6.000894454382826,111.5134168157424,2236
extsharepoint.nsf.gov,2236,2236,2236,1.0,2.500447227191413,1118
fargo.va.gov,2236,5591,2236,2.500447227191413,197.0237030411449,1118
fdanj.nlm.nih.gov,2236,4473,2236,2.000447227191413,117.51431127012522,2236
finance.data.gov,2236,2236,2236,1.0,0.0,2236
fishwatch.gov,2236,3354,2236,1.5,3.500447227191413,2236
flintgenesee.jobcorps.gov,2236,8945,1118,4.0004472271914135,310.0375670840787,2236
fm.usembassy.gov,2236,17890,1118,8.000894454382827,1102.1337209302326,2236
food.data.gov,2236,14536,2236,6.500894454382826,101.01207513416816,2236
gadsden.jobcorps.gov,2236,3354,2236,1.5,7.000894454382826,2236
gc.noaa.gov,2236,3354,1118,1.5,9.501341681574239,2236
gcmd.nasa.gov,2236,4473,2236,2.000447227191413,3.500447227191413,2236
geonetcastamericas.noaa.gov,2236,13418,1118,6.000894454382826,31.50402504472272,2236
glenmont.jobcorps.gov,2236,11181,2236,5.0004472271914135,154.51878354203936,2236
gnss-h2o.jpl.nasa.gov,2236,2236,2236,1.0,0.0,2236
gopost.usps.com,2236,2236,1118,1.0,0.0,2236
gosere.af.mil,2236,4473,2236,2.000447227191413,18.502236135957066,2236
grafton.jobcorps.gov,2236,5591,1118,2.500447227191413,14.001788908765652,2236
grandforks.af.mil,2236,7827,2236,3.500447227191413,27.003130590339893,2236
grandjunction.va.gov,2236,6709,1118,3.000447227191413,0.0,3354
guthrie.jobcorps.gov,2236,12299,2236,5.5004472271914135,501.5608228980322,2236
hads.ncep.noaa.gov,2236,4473,2236,2.000447227191413,116.0138640429338,2236
hawaiihumpbackwhale.noaa.gov,2236,3354,2236,1.5,148.51788908765653,2236
hera.gsfc.nasa.gov,2236,3354,1118,1.5,591.0715563506261,2236
hhs.usajobs.gov,2236,3354,2236,1.5,353.04293381037564,1118
hints.cancer.gov,2236,2236,2236,1.0,0.0,2236
hirevets.gov,2236,4473,2236,2.000447227191413,30.503577817531305,2236
hls.gsfc.nasa.gov,2236,8945,2236,4.0004472271914135,274.53309481216456,2236
hmspermits.noaa.gov,2236,7827,3354,3.500447227191413,626.5760286225402,4473
https.cio.gov,2236,3354,2236,1.5,4.5004472271914135,2236
huberthhumphrey.jobcorps.gov,2236,2236,2236,1.0,4.0004472271914135,2236
hudsonvalley.va.gov,2236,2236,1118,1.0,0.0,2236
icebridge.gsfc.nasa.gov,2236,5591,1118,2.500447227191413,4.5004472271914135,2236
id.nlm.nih.gov,2236,2236,2236,1.0,17.502236135957066,2236
iiimef.marines.mil,2236,2236,2236,1.0,0.0,2236
imp2.healthcare.gov,2236,4473,2236,2.000447227191413,2.000447227191413,2236
incidenthistory.noaa.gov,2236,13418,1118,6.000894454382826,274.53309481216456,2236
insurance.va.gov,2236,4473,2236,2.000447227191413,42.00491949910555,1118
integratedecosystemassessment.noaa.gov,2236,3354,2236,1.5,17.002236135957066,2236
inventory.data.gov,2236,2236,2236,1.0,0.0,2236
isccp.giss.nasa.gov,2236,13418,2236,6.000894454382826,85.51028622540251,2236
jpss.noaa.gov,2236,2236,2236,1.0,0.0,2236
jtfb.southcom.mil,2236,3354,2236,1.5,137.51654740608228,2236
kscpartnerships.ksc.nasa.gov,2236,11181,2236,5.0004472271914135,489.059481216458,2236
lambda.gsfc.nasa.gov,2236,2236,2236,1.0,0.0,2236
larc-exchange.larc.nasa.gov,2236,2236,2236,1.0,8.000894454382827,2236
lcr-pjr.doleta.gov,2236,3354,3354,1.5,4.0004472271914135,2236
ldlink.nci.nih.gov,2236,2236,1118,1.0,0.0,2236
lexington.va.gov,2236,2236,2236,1.0,0.0,2236
lfs.cancer.gov,2236,2236,1118,1.0,0.0,2236
library.gsfc.nasa.gov,2236,2236,1118,1.0,0.0,2236
listo.gov,2236,2236,2236,1.0,97.01162790697674,2236
localcoverage.cms.gov,2236,29072,6709,13.001788908765652,53.006261180679786,5591
m.cameochemicals.noaa.gov,2236,2236,2236,1.0,0.0,2236
madis.noaa.gov,2236,7827,2236,3.500447227191413,41.50491949910555,2236
manati.star.nesdis.noaa.gov,2236,6709,5591,3.000447227191413,0.0,3354
manufacturing.gov,2236,2236,2236,1.0,0.0,2236
maptis.nasa.gov,2236,2236,2236,1.0,2.000447227191413,2236
marfork.marines.mil,2236,3354,2236,1.5,54.0067084078712,2236
marketingexpress.irs.gov,2236,5591,2236,2.500447227191413,34.00402504472272,2236
mcasfutenma.marines.mil,2236,2236,2236,1.0,0.0,2236
mcasiwakunijp.marines.mil,2236,4473,2236,2.000447227191413,67.00805008944543,2236
mclbbarstow.marines.mil,2236,4473,3354,2.000447227191413,20.002236135957066,2236
mcscg.marines.mil,2236,4473,2236,2.000447227191413,31.003577817531305,2236
mcsfr.marines.mil,2236,5591,2236,2.500447227191413,56.0067084078712,2236
mda.mil,2236,3354,2236,1.5,9.000894454382827,2236
meshb-prev.nlm.nih.gov,2236,32426,2236,14.501788908765652,395.54785330948124,2236
microbiology.usgs.gov,2236,2236,2236,1.0,0.0,2236
mn.water.usgs.gov,2236,3354,1118,1.5,20.002236135957066,2236
modelingguru.nasa.gov,2236,2236,2236,1.0,0.0,2236
mortuary.af.mil,2236,3354,2236,1.5,98.51207513416816,2236
nad.usace.army.mil,2236,5591,3354,2.500447227191413,0.0,3354
nan.usace.army.mil,2236,6709,1118,3.000447227191413,377.04561717352414,2236
narations.blogs.archives.gov,2236,2236,2236,1.0,0.0,2236
nasa-at-work.nasa.gov,2236,4473,1118,2.000447227191413,6.500894454382826,2236
nasaeclips.arc.nasa.gov,2236,6709,3354,3.000447227191413,0.0,2236
nbrc.gov,2236,4473,1118,2.000447227191413,142.5174418604651,2236
nccs.nasa.gov,2236,11181,2236,5.0004472271914135,119.51431127012522,2236
ncim-stage.nci.nih.gov,2236,2236,2236,1.0,0.0,2236
nciterms.nci.nih.gov,2236,8945,2236,4.0004472271914135,556.5675313059033,2236
ncorp.cancer.gov,2236,6709,2236,3.000447227191413,64.00760286225403,2236
ncses.nsf.gov,2236,5591,2236,2.500447227191413,263.03175313059035,1118
newhaven.jobcorps.gov,2236,6709,2236,3.000447227191413,392.0474060822898,2236
nisar.jpl.nasa.gov,2236,2236,2236,1.0,32.00402504472272,1118
nist.usajobs.gov,2236,3354,2236,1.5,68.00805008944543,1118
northeastdiesel.org,2236,2236,2236,1.0,0.0,2236
northlands.jobcorps.gov,2236,4473,2236,2.000447227191413,59.50715563506261,2236
notice.data.gov,2236,23481,2236,10.501341681574239,237.52862254025044,2236
npwrc.usgs.gov,2236,2236,2236,1.0,26.003130590339893,1118
nsi.ncirc.gov,2236,2236,2236,1.0,0.0,2236
nws.noaa.gov,2236,10063,2236,4.5004472271914135,53.5067084078712,2236
oct.jpl.nasa.gov,2236,2236,2236,1.0,0.0,2236
odocs.osmre.gov,2236,14536,2236,6.500894454382826,38.00447227191413,2236
ofmiwamprd.epa.gov,2236,22363,1118,10.001341681574239,1157.6404293381038,2236
ogc.commerce.gov,2236,2236,2236,1.0,0.0,2236
oighotlineportal.ed.gov,2236,2236,1118,1.0,0.0,2236
oiir.hq.nasa.gov,2236,6709,3354,3.000447227191413,0.0,3354
okinawa.marines.mil,2236,2236,2236,1.0,0.0,2236
or.water.usgs.gov,2236,5591,3354,2.500447227191413,13.501788908765652,3354
origin-www.fsis.usda.gov,2236,2236,2236,1.0,1205.146243291592,1118
ots.treas.gov,2236,8945,2236,4.0004472271914135,117.51431127012522,2236
ott.nih.gov,2236,3354,2236,1.5,15.001788908765652,2236
overflow.larc.nasa.gov,2236,2236,1118,1.0,0.0,2236
owi.usgs.gov,2236,2236,2236,1.0,0.0,2236
p-app-mt01.prod.nsf.gov,2236,8945,2236,4.0004472271914135,5.5004472271914135,2236
papahanaumokuakea.gov,2236,16772,2236,7.500894454382826,133.51610017889087,2236
partnerships.usaid.gov,2236,2236,2236,1.0,69.50849731663685,1118
pdmr.cancer.gov,2236,3354,2236,1.5,129.01565295169945,2236
peacecorps.usajobs.gov,2236,2236,2236,1.0,568.0688729874777,0
permits.performance.gov,2236,5591,2236,2.500447227191413,50.506261180679786,2236
philadelphia.jobcorps.gov,2236,12299,2236,5.5004472271914135,1010.6225402504472,2236
physics.cancer.gov,2236,2236,2236,1.0,0.0,2236
phytochem.nal.usda.gov,2236,12299,1118,5.5004472271914135,19.002236135957066,2236
pivauthtest.nih.gov,2236,4473,1118,2.000447227191413,717.0872093023256,2236
planetaryprotection.jpl.nasa.gov,2236,15654,3354,7.000894454382826,68.00805008944543,3354
pod.usace.army.mil,2236,3354,1118,1.5,18.002236135957066,2236
potomac.jobcorps.gov,2236,23481,2236,10.501341681574239,796.5966010733453,1118
pra.digital.gov,2236,2236,2236,1.0,0.0,2236
prescancerpanel.cancer.gov,2236,2236,2236,1.0,39.50491949910555,2236
protechservices.noaa.gov,2236,11181,1118,5.0004472271914135,186.02236135957065,2236
provocativequestions.nci.nih.gov,2236,14536,2236,6.500894454382826,2289.7777280858677,2236
pumas.gsfc.nasa.gov,2236,51434,1118,23.002683363148478,1214.147137745975,2236
quentinnburdick.jobcorps.gov,2236,7827,1118,3.500447227191413,702.58542039356,2236
records-express.blogs.archives.gov,2236,2236,2236,1.0,0.0,2236
rediscovering-black-history.blogs.archives.gov,2236,17890,2236,8.000894454382827,265.53220035778173,2236
regulations.atf.gov,2236,3354,2236,1.5,71.00849731663685,2236
rems.ed.gov,2236,7827,2236,3.500447227191413,260.53175313059035,2236
repository.niddk.nih.gov,2236,2236,2236,1.0,102.01252236135957,1118
retirees.af.mil,2236,2236,2236,1.0,4.5004472271914135,2236
rossinstaller.nwcg.gov,2236,5591,2236,2.500447227191413,226.52728085867622,2236
rsa.ed.gov,2236,2236,1118,1.0,0.0,2236
safetravel.grc.nasa.gov,2236,2236,1118,1.0,0.0,2236
safety.marines.mil,2236,4473,3354,2.000447227191413,64.00760286225403,2236
satellitesafety.gsfc.nasa.gov,2236,5591,2236,2.500447227191413,18.002236135957066,2236
science.msfc.nasa.gov,2236,2236,2236,1.0,0.0,2236
sdo.gsfc.nasa.gov,2236,5591,3354,2.500447227191413,191.52325581395348,1118
search.eda.gov,2236,2236,1118,1.0,2.000447227191413,1118
search.ers.usda.gov,2236,2236,2236,1.0,4.5004472271914135,2236
search.forfeiture.gov,2236,4473,2236,2.000447227191413,63.007602862254025,2236
search.nnlm.gov,2236,3354,2236,1.5,5.5004472271914135,2236
search.npdb.hrsa.gov,2236,4473,2236,2.000447227191413,23.502683363148478,2236
sec.usajobs.gov,2236,8945,2236,4.0004472271914135,567.0688729874777,1118
section508.va.gov,2236,2236,2236,1.0,33.50402504472272,2236
shiptracker.noaa.gov,2236,5591,2236,2.500447227191413,10.501341681574239,2236
si.usembassy.gov,2236,5591,2236,2.500447227191413,113.5138640429338,2236
sigar.mil,2236,5591,2236,2.500447227191413,460.55590339892666,2236
simlearn.va.gov,2236,12299,2236,5.5004472271914135,131.01610017889087,2236
skysoldiers.army.mil,2236,2236,2236,1.0,3.500447227191413,2236
slgs.gov,2236,2236,1118,1.0,0.0,2236
solarprobe.gsfc.nasa.gov,2236,3354,2236,1.5,10.501341681574239,2236
southernoregon.va.gov,2236,7827,3354,3.500447227191413,45.005366726296955,3354
space.commerce.gov,2236,3354,2236,1.5,3.000447227191413,2236
ssa.usajobs.gov,2236,2236,1118,1.0,0.0,2236
staging.benefits.gov,2236,3354,2236,1.5,0.5,2236
state.usajobs.gov,2236,2236,2236,1.0,286.0348837209302,0
storm.pps.eosdis.nasa.gov,2236,7827,3354,3.500447227191413,0.0,2236
supportorgs.cancer.gov,2236,16772,2236,7.500894454382826,126.51520572450805,2236
svi.cdc.gov,2236,4473,1118,2.000447227191413,12.001341681574239,2236
svn.pydro.noaa.gov,2236,11181,1118,5.0004472271914135,174.02101967799643,2236
svsdev.gsfc.nasa.gov,2236,3354,1118,1.5,3.000447227191413,2236
swf.usace.army.mil,2236,4473,3354,2.000447227191413,41.50491949910555,3354
tam.usace.army.mil,2236,5591,2236,2.500447227191413,752.5912343470483,2236
teamsite.nlm.nih.gov,2236,8945,1118,4.0004472271914135,1709.7075134168158,2236
techcamp.america.gov,2236,2236,1118,1.0,0.0,2236
telehealth.va.gov,2236,2236,2236,1.0,105.51296958855099,1118
test.benefits.gov,2236,2236,2236,1.0,8.000894454382827,2236
test.nsf.gov,2236,2236,1118,1.0,0.0,2236
testint.disasterassistance.gov,2236,4473,2236,2.000447227191413,5.5004472271914135,2236
tobyhanna.army.mil,2236,4473,2236,2.000447227191413,36.50447227191413,2236
torch.aetc.af.mil,2236,2236,1118,1.0,0.0,2236
toxmap.nlm.nih.gov,2236,4473,3354,2.000447227191413,0.0,2236
trademark.af.mil,2236,2236,2236,1.0,0.0,2236
trappercreek.jobcorps.gov,2236,6709,2236,3.000447227191413,31.50402504472272,2236
treasuryhunt.gov,2236,2236,2236,1.0,0.0,2236
trkcnfrm1.smi.usps.com,2236,2236,2236,1.0,0.0,2236
trp.cancer.gov,2236,21245,2236,9.501341681574239,1044.12656529517,1118
tulsa.jobcorps.gov,2236,2236,2236,1.0,9.000894454382827,2236
usariem.army.mil,2236,13418,2236,6.000894454382826,95.51162790697674,2236
usastaffing.gov,2236,3354,1118,1.5,0.0,2236
usoas.usmission.gov,2236,3354,2236,1.5,135.01654740608228,2236
usoecd.usmission.gov,2236,8945,2236,4.0004472271914135,110.0134168157424,2236
veteran.apps-staging.va.gov,2236,49198,1118,22.002683363148478,2887.850626118068,2236
veteran.mobilehealth.va.gov,2236,2236,1118,1.0,0.0,2236
vienna.usmission.gov,2236,2236,2236,1.0,4.5004472271914135,2236
volkfield.ang.af.mil,2236,3354,2236,1.5,62.007602862254025,2236
warrelatedillness.va.gov,2236,2236,2236,1.0,0.0,2236
water-md.weather.gov,2236,30190,1118,13.501788908765652,4255.016547406082,2236
wcms-wp-test.cdc.gov,2236,2236,2236,1.0,0.0,2236
weather.data.gov,2236,43607,2236,19.502236135957066,331.0402504472272,2236
webdev.ssd.census.gov,2236,2236,2236,1.0,0.0,2236
westpalmbeach.va.gov,2236,11181,5591,5.0004472271914135,0.0,6709
whitneymyoung.jobcorps.gov,2236,8945,3354,4.0004472271914135,885.6073345259392,2236
wiser.nlm.nih.gov,2236,4473,2236,2.000447227191413,35.50447227191413,1118
wmdcenter.ndu.edu,2236,6709,2236,3.000447227191413,19.002236135957066,2236
wolfcreek.jobcorps.gov,2236,2236,1118,1.0,0.0,2236
woundedwarrior.marines.mil,2236,2236,2236,1.0,0.0,2236
www2.ntia.doc.gov,2236,3354,2236,1.5,13.501788908765652,2236
ye.usembassy.gov,2236,2236,1118,1.0,0.0,2236
107attackwing.ang.af.mil,1118,1118,1118,1.0,0.0,1118
114fw.ang.af.mil,1118,3354,1118,3.0,24.002683363148478,1118
121arw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
124thfighterwing.ang.af.mil,1118,6709,1118,6.000894454382826,176.02146690518782,1118
128arw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
129rqw.ang.af.mil,1118,4473,1118,4.000894454382826,273.03309481216456,1118
12af.acc.af.mil,1118,1118,1118,1.0,0.0,1118
131bw.ang.af.mil,1118,2236,1118,2.0,13.001788908765652,1118
136aw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
137sow.ang.af.mil,1118,1118,1118,1.0,0.0,1118
139aw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
140wg.ang.af.mil,1118,1118,1118,1.0,0.0,1118
144fw.ang.af.mil,1118,5591,1118,5.000894454382826,165.0196779964222,1118
150sow.ang.af.mil,1118,2236,1118,2.0,203.02504472271914,1118
154wg.ang.af.mil,1118,1118,1118,1.0,0.0,1118
155arw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
156aw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
157arw.ang.af.mil,1118,2236,1118,2.0,55.006261180679786,1118
15thmeu.marines.mil,1118,1118,1118,1.0,0.0,1118
167aw.ang.af.mil,1118,6709,1118,6.000894454382826,530.0644007155635,1118
168wg.ang.af.mil,1118,1118,1118,1.0,0.0,1118
177fw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
184iw.ang.af.mil,1118,1118,1118,1.0,0.0,1118
1stmaw.marines.mil,1118,7827,1118,7.000894454382826,137.0169946332737,1118
1tsc.army.mil,1118,1118,1118,1.0,0.0,1118
2009-2017-fpc.state.gov,1118,2236,1118,2.0,58.00715563506261,1118
2016.trade.gov,1118,1118,1118,1.0,0.0,1118
2017dodtransition.defense.gov,1118,1118,1118,1.0,0.0,1118
22ndmeu.marines.mil,1118,2236,1118,2.0,537.0652951699464,1118
2ndmeb.marines.mil,1118,1118,1118,1.0,0.0,1118
31stmeu.marines.mil,1118,1118,1118,1.0,277.0339892665474,1118
353sog.af.mil,1118,5591,2236,5.000894454382826,137.0169946332737,2236
3dr.adlnet.gov,1118,4473,1118,4.000894454382826,40.00447227191413,1118
442fw.afrc.af.mil,1118,1118,1118,1.0,0.0,1118
446aw.afrc.af.mil,1118,2236,1118,2.0,26.003577817531305,1118
459arw.afrc.af.mil,1118,1118,1118,1.0,0.0,1118
477fg.afrc.af.mil,1118,1118,1118,1.0,0.0,1118
507arw.afrc.af.mil,1118,2236,1118,2.0,11.000894454382827,1118
552acw.acc.af.mil,1118,1118,1118,1.0,0.0,1118
618tacc.amc.af.mil,1118,1118,1118,1.0,0.0,1118
6thmarines.marines.mil,1118,1118,1118,1.0,1148.139534883721,0
7af.pacaf.af.mil,1118,3354,3354,3.0,0.0,1118
908aw.afrc.af.mil,1118,2236,1118,2.0,56.00715563506261,0
916arw.afrc.af.mil,1118,1118,1118,1.0,0.0,1118
932aw.afrc.af.mil,1118,1118,1118,1.0,0.0,1118
9af.acc.af.mil,1118,1118,1118,1.0,31.003577817531305,1118
access.afsc.noaa.gov,1118,1118,1118,1.0,4.000894454382826,1118
accesstopwt.va.gov,1118,2236,1118,2.0,16.001788908765654,1118
admin-syst.myhealth.va.gov,1118,1118,1118,1.0,0.0,1118
adr.af.mil,1118,11181,1118,10.000894454382827,88.01073345259391,1118
aed.ksc.nasa.gov,1118,2236,1118,2.0,14.001788908765652,1118
aero.larc.nasa.gov,1118,1118,1118,1.0,0.0,1118
aeroelasticity.larc.nasa.gov,1118,1118,1118,1.0,0.0,1118
afinspectorgeneral.af.mil,1118,3354,1118,3.0,91.01073345259391,0
afirm.mil,1118,1118,1118,1.0,0.0,1118
afoutreach.af.mil,1118,1118,1118,1.0,0.0,1118
afsbeurope.army.mil,1118,1118,1118,1.0,0.0,1118
afsc.af.mil,1118,23481,1118,21.002683363148478,133.01610017889087,1118
ai.jpl.nasa.gov,1118,1118,1118,1.0,0.0,1118
airforcebes.af.mil,1118,3354,1118,3.0,47.005366726296955,1118
airforcesmallbiz.af.mil,1118,1118,1118,1.0,22.002683363148478,0
alaska.jobcorps.gov,1118,2236,2236,2.0,0.0,1118
alaska.va.gov,1118,1118,1118,1.0,0.0,1118
alsa.mil,1118,1118,1118,1.0,0.0,1118
alzheimers.gov,1118,1118,1118,1.0,0.0,1118
amc.army.mil,1118,1118,1118,1.0,0.0,1118
americanindianhealth.nlm.nih.gov,1118,1118,1118,1.0,0.0,1118
angtec.ang.af.mil,1118,1118,1118,1.0,0.0,1118
annotation.blogs.archives.gov,1118,1118,1118,1.0,1.0,1118
antarcticsun.usap.gov,1118,1118,1118,1.0,0.0,1118
api.data.gov,1118,1118,1118,1.0,0.0,1118
api.open.fec.gov,1118,1118,1118,1.0,0.0,1118
arcc.osmre.gov,1118,1118,1118,1.0,9.000894454382827,1118
archive.opm.gov,1118,3354,1118,3.0,250.0304114490161,1118
archives.huduser.gov,1118,1118,1118,1.0,0.0,1118
arctic.gov,1118,1118,1118,1.0,0.0,1118
arkansas.nationalguard.mil,1118,3354,1118,3.0,21.002683363148478,1118
arm.fas.gsa.gov,1118,1118,1118,1.0,0.0,1118
arri.osmre.gov,1118,1118,1118,1.0,0.0,1118
asaalt.army.mil,1118,1118,1118,1.0,0.0,1118
asafm.army.mil,1118,1118,1118,1.0,0.0,1118
asc.jpl.nasa.gov,1118,1118,1118,1.0,0.0,1118
askmedline.nlm.nih.gov,1118,29072,1118,26.003577817531305,136.01610017889087,2236
attic.gsfc.nasa.gov,1118,1118,1118,1.0,0.0,1118
aura.gsfc.nasa.gov,1118,2236,1118,2.0,8.000894454382827,1118
auth-stg.cdc.gov,1118,1118,1118,1.0,0.0,1118
aviation.marines.mil,1118,1118,1118,1.0,0.0,1118
aws-impl0.healthcare.gov,1118,2236,1118,2.0,2.0,1118
aws-test2.healthcare.gov,1118,1118,1118,1.0,0.0,1118
band.eur.army.mil,1118,4473,1118,4.000894454382826,171.02057245080502,1118
bankanswers.gov,1118,1118,1118,1.0,0.0,1118
basicresearch.defense.gov,1118,4473,1118,4.000894454382826,153.01878354203936,1118
bbg.gov,1118,2236,1118,2.0,26.003577817531305,1118
beacon.nist.gov,1118,2236,2236,2.0,0.0,1118
bedford.va.gov,1118,2236,2236,2.0,0.0,2236
before-you-ship.18f.gov,1118,1118,1118,1.0,110.0134168157424,1118
benjaminlhooks.jobcorps.gov,1118,1118,1118,1.0,593.0715563506261,0
bep.treas.gov,1118,5591,1118,5.000894454382826,79.0098389982111,1118
beta.test.nsf.gov,1118,1118,1118,1.0,0.0,1118
betobaccofree.hhs.gov,1118,3354,2236,3.0,13.001788908765652,2236
biospecimens.cancer.gov,1118,1118,1118,1.0,0.0,1118
blastinjuryresearch.amedd.army.mil,1118,1118,1118,1.0,0.0,1118
blog.usa.gov,1118,1118,1118,1.0,0.0,1118
blogs-origin.cdc.gov,1118,2236,1118,2.0,1765.2137745974956,1118
blogs.bls.gov,1118,2236,1118,2.0,31.003577817531305,1118
blogs.nrcs.usda.gov,1118,1118,1118,1.0,0.0,1118
blscompdata.bls.gov,1118,7827,1118,7.000894454382826,377.04561717352414,1118
bondpro.gov,1118,2236,1118,2.0,13.001788908765652,1118
brooklyn.jobcorps.gov,1118,7827,1118,7.000894454382826,93.01162790697674,1118
brunswick.jobcorps.gov,1118,1118,1118,1.0,0.0,1118
btep.ccr.cancer.gov,1118,1118,1118,1.0,0.0,1118
bulletin-notice.cbp.dhs.gov,1118,1118,1118,1.0,0.0,1118
businessusa.data.gov,1118,16772,1118,15.001788908765652,693.0840787119857,1118
cadre.research.va.gov,1118,1118,1118,1.0,15.001788908765652,1118
cam.cancer.gov,1118,1118,1118,1.0,0.0,1118
cameo.noaa.gov,1118,1118,1118,1.0,0.0,1118
cancercenters.cancer.gov,1118,2236,2236,2.0,0.0,2236
capstone.ndu.edu,1118,1118,1118,1.0,0.0,1118
caribbean.va.gov,1118,5591,3354,5.000894454382826,106.01252236135957,2236
cassadaga.jobcorps.gov,1118,1118,1118,1.0,0.0,1118
catalog.niams.nih.gov,1118,1118,1118,1.0,0.0,1118
catweb2.sba.gov,1118,6709,1118,6.000894454382826,41.005366726296955,1118
ccac.gov,1118,1118,1118,1.0,0.0,1118
cce.nasa.gov,1118,1118,1118,1.0,0.0,1118
ccrisktool.cancer.gov,1118,2236,1118,2.0,1.0,1118
cdhc.noaa.gov,1118,1118,1118,1.0,0.0,1118
